  4.433149  0.997151
  4.443171  1.001281
  4.453193  1.002473
  4.463215  1.002348
  4.473237  1.001016
  4.483260  1.002463
  4.493282  0.997017
  4.503304  0.998559
  4.513326  1.001960
  4.523348  1.000180
  4.533370  0.995190
  4.543393  1.000494
  4.553415  0.998810
  4.563437  0.996452
  4.573459  1.000278
  4.583481  1.001230
  4.593504  0.998616
  4.603526  1.000154
  4.613548  1.002782
  4.623570  0.997400
  4.633592  0.999177
  4.643614  0.998175
  4.653637  0.998002
  4.663659  1.000657
  4.673681  0.998056
  4.683703  0.999530
  4.693725  1.001364
  4.703747  0.996897
  4.713770  1.000442
  4.723792  0.997063
  4.733814  1.000637
  4.743836  1.002599
  4.753858  0.997019
  4.763880  0.995775
  4.773903  0.998866
  4.783925  0.998175
  4.793947  0.996024
  4.803969  0.999810
  4.813991  0.998724
  4.824014  0.997104
  4.834036  0.997030
  4.844058  0.993247
  4.854080  0.999017
  4.864102  0.997962
  4.874124  0.998237
  4.884147  0.998185
  4.894169  0.999611
  4.904191  1.001208
  4.914213  0.997131
  4.924235  0.999904
  4.934257  1.000246
  4.944280  0.997881
  4.954302  0.998658
  4.964324  0.998064
  4.974346  0.997352
  4.984368  0.998053
  4.994390  0.998781
  5.004413  0.998145
  5.014435  0.997459
  5.024457  0.998916
  5.034479  0.997972
  5.044501  1.000688
  5.054523  1.000997
  5.064546  0.999773
  5.074568  0.997927
  5.084590  0.999221
  5.094612  1.000421
  5.104634  1.000723
  5.114657  0.997366
  5.124679  1.000511
  5.134701  1.000141
  5.144723  0.998175
  5.154745  0.997712
  5.164767  0.999884
  5.174790  0.994828
  5.184812  0.998615
  5.194834  1.002395
  5.204856  0.998451
  5.214878  1.000777
  5.224900  1.002459
  5.234923  0.995637
  5.244945  0.998304
  5.254967  1.000228
  5.264989  1.004097
  5.275011  0.997771
  5.285033  0.998954
  5.295056  1.003275
  5.305078  1.000955
  5.315100  1.000858
  5.325122  1.002053
  5.335144  1.002066
  5.345167  1.003445
  5.355189  1.001282
  5.365211  1.001588
  5.375233  1.004818
